gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
-0.24464035090403502,-0.13076200781462555,-0.0530071898981188,-0.3251991530947995,-0.1607563628242131,-0.07103028728185518
0.053396827559372084,0.11121225178716734,0.1521056261745174,0.22278967494865937,0.21135190316794694,0.26443135821215324
0.16202502533195046,0.1394962922012457,0.05800645309027638,0.2484693407367807,0.13426686381797817,0.05168157040652871
0.19316270202061442,0.09713351395283101,0.03373347793090306,0.27965327135963014,0.08172518601318295,-0.05707315972585389
-0.09211644003790691,-0.15702630510626575,-0.2498703449633132,-0.2504128457603335,-0.39663565534580886,-0.40875706862921757
-0.33605352319491105,-0.17758689765874108,-0.0847924549872152,-0.5749034534461095,-0.345256221692538,-0.04090895980189488
0.08949447104284347,0.09444587576934614,0.17554443193193947,0.15419238327634735,0.21720823750187052,0.22175070226440788
-0.13560095632653277,-0.04933250776285815,-0.05351423203747588,-0.2804823138527587,-0.19011609281423358,-0.09839510545673219
-0.008508369743838923,0.09541567506143162,0.1414009167862587,0.038457026790173696,0.3331773983795946,0.4398342100562241
0.4536500315630003,0.2622401037663463,0.11452160053515303,0.6876957944591491,0.48635483588681944,0.1938932310792548
-0.04900189745372016,-0.13863819714843914,-0.215729477025832,-0.18371696650751435,-0.3868324110091023,-0.465919673235541
-0.1634929232084486,-0.0854817725212946,-0.04724811534970015,-0.227501501298904,-0.09950459814162219,0.0022531337255080053
0.039837700504409324,0.03793504707523311,0.05565080746391212,0.08836013840286606,0.038314560055470924,0.007034733609963623
-0.01856973576174681,-0.03634643967695625,-0.004910929972609864,-0.026035432802690966,0.03527369867113045,0.019510805644209817
0.07990430502216667,-0.015793368020802334,-0.009026336147825567,0.02684541162610013,-0.022681605237767577,-0.07142079210076657
-0.22784935536849293,-0.12096090550614699,-0.10492980311594105,-0.44366847738436743,-0.2863801304040019,-0.19879491428044194
-0.03573383384495126,0.06719731633543864,0.12518943416540754,-0.04254054178193317,0.14503756944321028,0.2959020481994194
0.1361514298120039,0.09264178633855913,0.04068084353191292,0.10540174921969706,0.10628710641343411,-0.05665120994731043
-0.12255642755898202,-0.031208659680732886,-0.012081636480346478,-0.1399050330436983,0.0019847837305909666,0.044763319422796266
0.36660642722711345,0.2923270941070662,0.24777685983948147,0.6755349430354743,0.644617257955643,0.3864960861504637
0.23119571265707617,0.02302145220497403,-0.18034692220405021,0.23329388324310898,-0.16629878680618837,-0.46354432756189323
-0.342412360220613,-0.28738010693727184,-0.22746703358664241,-0.6067543792700607,-0.5416284637998274,-0.39185092937505905
-0.10251217660298673,-0.041072924900013824,0.07265537555014948,-0.1252471129325215,0.011878828258950758,0.10337779574400405
-0.06449721414630125,-0.04138883168594958,0.0021187759263311817,-0.12881178201121055,-0.029503166345362597,0.02810037625942241
0.008686540417480692,0.047443392909678785,0.07234968879167558,0.05223242686486233,0.13858926680436326,0.23392487020079017
0.09444451075175742,0.08869042620639887,0.06220061788909867,0.15611120131780945,0.050072567901354295,0.01726032582553709
-0.0263856992498418,-0.015065103444594788,0.016307266543385365,-0.0024830002183821587,0.032476040715484183,0.04573271636765544
0.1685881086881728,0.14231556023426123,0.04911512513487636,0.276383227886699,0.16544913976341977,0.08247007462238645
-0.14524373372885724,-0.1288821005310012,-0.12982786205574945,-0.25446798857166697,-0.2560948044879596,-0.28652777303322086
-0.019358391920398385,0.0503930886902796,0.122862085972606,0.06031975010662008,0.22235054990428138,0.29167194777992445
0.33904779561674514,0.1837440854793741,0.04285575316216,0.5288398150894575,0.23316864338163018,-0.0007647817192668813
-0.2869955516383644,-0.27729712541166385,-0.2779282409691868,-0.5582035119008517,-0.5856988091011802,-0.5435259794461428
-0.2804812128149699,-0.12324069948774873,0.036482615066505665,-0.4386811250327268,-0.13640404721762583,0.09264303914456493
0.04729364179089733,0.06684130388971321,0.0698597423402037,0.1400425689067705,0.15578999319424328,0.14895312808310895
-0.07602048454151486,0.03811548116773268,0.056060092658412004,0.009949872538828786,0.0659436312896785,0.14969135869171873
0.20233551808248737,0.18109844387522372,0.14117273183784504,0.3452622742215502,0.38931786104203836,0.2863986350302306
0.15700534308373268,0.09884717945204714,-0.02776563131708218,0.19605028313070147,0.05500008061705841,-0.017832138679122617
0.04311734516607468,0.027374348755344426,-0.043068242989944355,0.026877372035094327,-0.06355038069177768,-0.12125557735557754
-0.02948798360797314,-0.15488272847315449,-0.16642755262754846,-0.22445963793500684,-0.31383368606644496,-0.40064092865562306
-0.3361342025636278,-0.22216748756840551,-0.09511666342699976,-0.5808012934201354,-0.3253102323942254,-0.029191860031391778
0.17729375523666113,0.17871161206759154,0.21067133295238444,0.3689585298630518,0.4695528039328498,0.43900891387004315
0.1161279845771783,-0.00041574310384564703,-0.11732180689066198,0.10083262575336568,-0.10921842092921391,-0.2140713640168819
-0.29564039537388986,-0.1696300262585728,-0.09523819279641113,-0.4517856366347625,-0.2827113224975591,-0.05823376595466898
0.09247465070012563,0.17320457031021527,0.13088788213485655,0.26445565135643506,0.36693919088970994,0.2751013377837258
0.04007131849862437,0.007321894599018858,-0.0601856475512086,0.08837111657505595,0.02999311123011794,-0.13335463115255392
-0.024197059781390216,0.070162466500613,0.04386918766186831,0.04914559857894702,0.13793937322505026,0.1772792503562349
0.2093462188132958,0.11834370777253857,0.02918523658757867,0.3823140558300717,0.16779548723705284,0.038793531848272694
-0.005897250480992405,-0.056852675096495574,-0.09237740845342707,-0.05533772653509403,-0.19476583577771622,-0.1952494350723707
-0.015012826040266783,-0.09555329480087911,-0.08199782188173185,-0.11868501330567499,-0.205963230211559,-0.23000993297730388
-0.33988520701084907,-0.23781227065990412,-0.16687237459234708,-0.6497871122323295,-0.47044886259050556,-0.32436084411841126
-0.142111698625304,0.06873699277049292,0.20731538275481387,-0.08788633503116879,0.27695094255561037,0.4614041037663423
0.3528007032972351,0.23688824161290922,0.14726195325352404,0.6140332908086163,0.5108735526179804,0.27294994297399966
-0.04949982389662391,-0.08635805650014527,-0.10752069340848847,-0.12043802487917571,-0.2297565275171894,-0.2458310873143239
0.02472240312898856,0.0543495382432474,0.12451592836916434,0.16228925243018216,0.2058783137308795,0.21175058350445908
0.2256375842904492,0.014562255356292068,-0.02730233072295845,0.28155223036245103,0.027350774457675527,-0.09426349445585014
-0.20393882131133984,-0.18556024873537075,-0.14247369972667243,-0.4251010452845614,-0.37074842372477135,-0.29128324951089496
0.038644069786564594,0.07403348442664928,0.1098025774250819,0.0331893800175386,0.20412090441612846,0.2443188681510992
0.07826901380620696,-0.004519753239713084,-0.03980650390432229,0.10423693563112303,-0.032574453178110446,-0.07492072292577845
-0.03061158032083884,-0.08582539948616032,-0.0013834428971608304,-0.06294221225305888,-0.15206247274571147,-0.13323263432524893
-0.11381456906489915,-0.12652270022089307,-0.09132634949645327,-0.2999083399864509,-0.21806372995327364,-0.1029701387487335
-0.27406362838393017,-0.08321538557364433,-0.008648842757098457,-0.3273730901820977,-0.0684099155270653,0.21036386569346122
0.28360881118913955,0.28547451033452326,0.2782339316954019,0.5706892782847522,0.5766317412291355,0.5336027266003087
0.23448300868682337,0.07836858560846766,-0.049765917563500336,0.3107494361245857,0.06455194228501869,-0.12603790867625206
-0.140993622080047,-0.04393619865958464,-0.06051766444120038,-0.22238059218435238,-0.07874019898778767,-0.09315678042130858
0.23023396549547423,0.11293736755503941,0.014529523841693773,0.3173136524542838,0.12843326905283636,-0.03190485343306973
-0.2210826959232154,-0.23976825740694838,-0.2343432148887875,-0.42509318466994106,-0.5424209065046086,-0.5273029031785094
-0.3510268322114964,-0.15441494075125672,-0.017802951511622672,-0.499313046387044,-0.18230262763277855,0.06765114438867778
0.13143330339057416,0.13863953046888972,0.15673847213111533,0.30836033353613806,0.3448116680433587,0.3335681942710009
0.036285184832301115,0.040145736773462795,0.016958149079370488,0.1383967955184387,0.03423369854523306,0.032836487026307315
0.09926313235079988,0.038264690220401736,0.013066381493761103,0.1347851651009163,0.0738135521645101,0.03208016400960109
-0.08667875793004574,-0.07464524447190549,-0.09369535315539892,-0.17664324129683345,-0.1218486678788521,-0.13687295288111484
-0.014314292390741348,0.06235761576126515,0.12646951306198742,0.03623037154705014,0.22100574976616022,0.2233998747093539
0.26388316919915855,0.15257206502849446,0.056744028616999724,0.45896257517340533,0.2612408744989051,0.013681262532488067
-0.1363371106817066,-0.18061311548650028,-0.14122462444890255,-0.29418064245708,-0.33868923239454907,-0.3231789305340333
-0.019802110023836722,0.02735021573538076,0.08893088095866622,0.03194668478128655,0.10094444273576231,0.10213138018290954
0.07796446227008885,-0.06716603386522157,-0.13061300745658216,0.0192893933674895,-0.23131025872389882,-0.25764612899395667
-0.41615038838663443,-0.2777827025355728,-0.1773352129598888,-0.7639132348290425,-0.486963795232896,-0.2807849827486665
0.010121153245441841,0.16845947412795834,0.2301204874189406,0.14317466635681503,0.42214138292399717,0.5489754203957007
0.3025528460915369,0.20434031880908474,0.09691153071104766,0.4828937409760294,0.3797786831584979,0.24573739858321964
0.11287699242152832,0.04329445301040888,-0.01198125549063287,0.12991823880532533,0.09992627529266711,-0.05824580309748842
0.0614271819055736,-0.04843386034264292,-0.08594729025310398,0.1017182147217108,-0.11621466539977807,-0.23492202922369224
-0.16519184958364225,-0.14486721910146239,-0.09574822763922396,-0.29131080550344235,-0.2727753603204633,-0.2319508007191828
0.026186663042822196,0.045094946573257515,0.04728714542420442,0.02368751316579329,0.11632500467354856,0.08301413068880581
-0.06449813260333559,-0.09522103077230815,-0.08539367275488399,-0.14859859398832476,-0.22670104196124066,-0.19733327777288368
-0.14906136150357238,-0.027754946370956282,0.047363551693030775,-0.2920657905821374,0.07682421341784865,0.10030545495321679
0.25744356701902055,0.17308023402414285,0.16749628032491193,0.4774795813454341,0.30875851799919896,0.22203067925571213
-0.11649138215574556,-0.17553094985243958,-0.22065097095880087,-0.3273447404573647,-0.3920877435233622,-0.37469482346226485
-0.24147067283382093,-0.022582208520004237,0.05917652514448428,-0.33357324829487073,0.010524703799152227,0.29571588225835244
0.3125145981408478,0.3159223532730442,0.21260129917245724,0.5740627422189528,0.502515038023594,0.37484061005228064
0.10676834426409257,0.07709112467980891,-0.07666039850708721,0.18988627829122728,0.03457796106585809,-0.15988535861993633
0.019413593726317457,-0.02402855197106879,-0.03208781997780703,0.05384513607892122,-0.07292685950929009,-0.17273647109218987
-0.09227207539301113,-0.1535259343748433,-0.1837577231670769,-0.2576270569114357,-0.3575401142109156,-0.28776948442935074
-0.17899896330603177,-0.08967233803119351,-0.052378377323455884,-0.3702973570418968,-0.1838249633409874,-0.010752912204333429
-0.023768431900183545,0.00032255674973154236,0.07276935934185297,-0.019767299574327324,0.014186208650904558,0.07283604735971666
-0.15107685154274567,-0.07311110947791846,-0.0053748078109721875,-0.26317948408501096,-0.05567253758820542,0.14007506600188907
0.2340840539251449,0.25241037079016376,0.2255573625750259,0.4754397808689365,0.5781929125662382,0.47168441109694076
0.3376382978672565,0.07225889295960512,-0.05679183337451134,0.47756995276655273,0.02115344695493573,-0.16167080125908073
-0.3369264889650789,-0.23578389205825084,-0.1900741416262157,-0.5228320698920745,-0.5531678194185582,-0.3791048570655307
0.03843971835536232,0.1125447892243518,0.13869462846285785,0.1591870126279847,0.23673304453391164,0.3007472255910062
0.14328475491419104,0.04798547378916247,-0.02233206234930636,0.2551093278220862,0.001760284046607441,-0.13406329126847358
-0.13116090330597302,-0.11279337804712616,-0.07708807794657316,-0.29055955173788106,-0.19851619230233677,-0.17179901673093528
-0.0033012418150475953,-0.03649537248953323,0.026889411444558954,0.007600199598512047,0.021113383698415866,-0.007078958077344322
-0.17902575075738691,-0.1340225489654282,-0.06618557445919131,-0.2899216498476612,-0.24428298497612919,-0.13616392220277157
-0.06625530319215399,-0.009967256763190324,0.052907189858540885,-0.07238073025786568,-0.008564289772418104,0.1709474463047405
-0.021969003874333856,0.04908854886647324,-0.0022244712455817897,-0.034448253253314715,0.09971396191995728,0.03306484308918084
0.03795161247005607,0.1464192834746856,0.14210760561772823,0.1382725824581204,0.32372150389203913,0.33395060662729525
0.4781463477526452,0.2758971756023202,0.18459158938382303,0.6946971532459155,0.4349055039323406,0.09435013414017403
-0.06839780440057872,-0.20801310143419027,-0.27644520491940516,-0.3406194697921174,-0.57406931043924,-0.6930795338173026
-0.2935063705560373,-0.1665505363004233,-0.05032515302507019,-0.4909846205142859,-0.2542615552134786,-0.004495540339917878
0.08154259983141837,0.06774065080893639,0.08369471550259563,0.211015905666368,0.19369219831354462,0.09719298499103882
-0.15287810537198762,-0.07952614744774968,-0.08663758850062114,-0.2635830802411971,-0.23865502170329883,-0.13779187972121584
0.010226406381984986,0.0659037475391555,0.14167771158437503,0.008871098492826468,0.2059541648288355,0.2986209994410862
0.14733372103616993,0.11997321747619327,0.025813178981730724,0.24265014212689667,0.16661160647331794,0.11480048485318717
-0.03453443382590425,-0.010121098827292035,-0.047415763229344814,-0.06890424109668916,-0.0947444189289067,-0.06708238522510233
0.05488189512432,0.026221072296701953,0.04594236509947329,0.06113740238705992,0.04347639225516453,0.06512155490855945
-0.0774889502576407,-0.051780712944221235,0.017140544694141113,-0.07682385065611301,-0.09106630602570816,0.015553680201989495
0.20068156272326,0.2136516037934948,0.13595167252118595,0.3846413879439102,0.324287517563218,0.22167905361258206
0.16002822690215757,-0.05899415956253898,-0.16204913531590967,0.10721637478226186,-0.22482583319475472,-0.43596718969368675
-0.43836409684059463,-0.33872281106592517,-0.24762376015809995,-0.7602959406517438,-0.6170524015419829,-0.39445402085300374
-0.06613496538044658,0.08481646753401591,0.14859606950812002,0.005330380636849014,0.11019538875839557,0.30076971239469713
-0.0029490608886580845,0.0015089008588160951,-0.011745641807762705,0.027434378153419058,0.023461282831394967,-0.05715283393957557
-0.12468487351937861,-0.03404030059429868,0.05220499224592588,-0.13576985722631907,0.08122212735686501,0.19381142797026849
0.3553021912692845,0.25500471781217615,0.1882993876222811,0.5136298419157722,0.5671708957486652,0.34329485028589446
0.12691830910717983,0.04324000317204292,-0.061455367273618174,0.1809890957609046,-0.09658559827611865,-0.21749063947348896
-0.08939576302024341,-0.11813946123638588,-0.06613483982735592,-0.23560887034852265,-0.19332248163755694,-0.1830443806633135
-0.07776806160685899,-0.10422700096617075,-0.12382030975610292,-0.26066640451293766,-0.2191886619184995,-0.15109526099747717
-0.10067268215376785,-0.06182158524730476,0.03875324932380185,-0.12015740561361254,0.05759753826442773,0.18795677490082285
0.21142008420400848,0.15757558875988048,0.12273847585245938,0.40232480401182863,0.26263621942293847,0.14112814083251932
-0.16488629098031024,-0.20783798612823323,-0.16799931197613133,-0.3480124893125176,-0.39014525222237373,-0.37848291387771604
-0.20804839265190267,-0.03206296855483219,0.04996050830066296,-0.24651799967021565,0.02795574582745437,0.21671064759339098
0.21781637751471278,0.18480766832488574,0.15145945068586064,0.39323138834529847,0.35689507508108964,0.22273191516592247
-0.16721894875121504,-0.10066457885185476,-0.10251722441981377,-0.18351978774747876,-0.165181978384185,-0.11892841586372063
0.11372931697599811,0.14403180303925656,0.16513626481702903,0.2337184837733966,0.3619655421056849,0.364486358266215
0.340027966206091,0.13156229019162383,0.031803471504252265,0.5307798368129978,0.23572729882744609,-0.05887466388627528
-0.1304730449795008,-0.17873884980779223,-0.19108203716392486,-0.34860288964207153,-0.3993139722333646,-0.386192395976235
-0.15672197401817387,-0.1535259500874607,-0.07663577669945415,-0.347757544289851,-0.2857738177519754,-0.1393155701235635
-0.22470788531958288,-0.11477894481792039,0.008895603509568945,-0.3437733787438266,-0.1562174645681217,0.04424676464581581
0.05852476722151792,0.1424862791891221,0.17367093152626192,0.15589742166975404,0.33483248832193613,0.34952500366153927
0.20582910979025126,0.08016669023039759,0.039424104855019265,0.33605590727865225,0.1672960607451259,0.005302553142347562
-0.12251711445228404,-0.10866061148656718,-0.07100415102390575,-0.21146643412168595,-0.10825756722422038,-0.05082172153562002
0.18612582816920986,0.17820310570458275,0.13703017533114903,0.36259933408240824,0.3564801186743878,0.24488033065690223
0.07659524741040254,-0.05682743578687116,-0.13284251285670062,-0.004399404907689301,-0.24624879646666528,-0.3684752067991483
-0.29517161800427727,-0.0741331505230385,-0.060055224764914206,-0.41581661647134704,-0.21175792620843747,-0.02091432359502607
0.2333092928238215,0.15723076346733003,0.1453833856254298,0.41201922683698955,0.3779993422043398,0.2520873839741198
0.019060112662875578,-0.08424816353133735,-0.16616748969162676,-0.025218963316725684,-0.26687094867724775,-0.35232001842523475
-0.27751665572700346,-0.16110846146210336,-0.1023373213549853,-0.42580953252089704,-0.3028385118574183,-0.1574743492183283
-0.10573235383175714,-0.04762061004203321,0.041849325672534105,-0.13195076050369317,-0.01820917205833738,0.040223896840741166
-0.07923727160324907,0.03858885532013055,0.09159496521390086,0.0015432614850252602,0.14261237511117558,0.29851535384763284
0.2711420321258684,0.18338011603944823,0.15221200212120867,0.4307448083554947,0.4121194399578396,0.27740714043662024
0.07415262997142241,-0.0023434611433632915,-0.07958430045712213,0.07838182651672404,-0.005128317231946233,-0.1310662618658707
0.002190061991615977,0.056849984894503325,0.002547404787063466,0.03843487904451784,0.10863866007361334,-0.017251205965246652
0.17693337064360035,-0.0205435654058964,-0.07577391586803635,0.17606034397294937,-0.028098549123331124,-0.2684697412805269
-0.39882226670285614,-0.310810903273004,-0.24877468731402166,-0.7666305353262606,-0.6302753660965557,-0.4253753664459723
-0.10306431171963723,0.0341009457389243,0.1666736732768992,-0.06585402955513527,0.215478750796522,0.4096170203161192
0.27544762811169177,0.1524337061254798,0.06756408462043387,0.4669055993509812,0.2554786933305043,0.15071440262040148
-0.11994027746356262,-0.13710341397560505,-0.10397868831059137,-0.2379602782740871,-0.20748912168322037,-0.1555851342584984
-0.020361478393342403,0.02027207990277785,0.051593877425789095,-0.009490131835025478,0.07909058408358391,0.15484813643175355
0.024637345906137007,0.01504905982981454,-0.007757749438937672,0.0592693928103185,0.033558014799389274,-0.001502668915696087
0.06164427338000655,0.07865621161454874,0.05785660715937414,0.17836046293092517,0.2052235027370045,0.16108398024189965
0.1689033092348441,0.07647297716624255,-0.003925224203222687,0.26939285019153214,0.12591080682757191,-0.06034740684167146
-0.07791463280265704,-0.0666868667105974,-0.08338256872964465,-0.2063209209630927,-0.15218312539675466,-0.20233504516847475
0.1367771347469985,0.05631561549924112,0.030157800296349818,0.14968511727869743,0.1044977934675119,-0.03856423269547141
-0.20876636908859975,-0.2446968713962768,-0.23395344499091048,-0.4602435629131955,-0.4991247642427155,-0.45419255072005316
-0.4331334630046373,-0.128630975845603,-0.015329300752497856,-0.6413092765139022,-0.16993939517098236,0.16023695723474882
0.3046408446561398,0.30191300022754586,0.2762686024573556,0.6029935581941386,0.6506693121700522,0.6049333017109517
0.17700625602979592,0.08249582124215833,-0.033662553063137285,0.2936949004378854,0.08754959350201943,-0.09850502354125353
-0.020305760292847856,-0.019681692620086323,-0.008001700325388786,-0.09876267448976123,-0.004796305506856474,-0.01808676918432145
0.14670664664897995,0.06684789417823399,-0.021061103738075623,0.17379546915203603,0.05836055442736421,-0.056684395026802156
-0.10408300743315438,-0.1352900198427528,-0.10403939846273284,-0.2738705914654468,-0.3044036285496656,-0.1887378843116517
-0.058852528107429636,-0.026621132546251453,-0.012659704581161654,-0.09096868405422923,-0.028628762619749115,0.010190955041861849
-0.04151258254194941,-0.047533241047176905,-0.050577536046891844,-0.09949129576954197,-0.07810153968970608,-0.06831090316454563
-0.021042730716891847,0.05454123898898009,0.10254059741221322,0.040662775619252606,0.15366235408668572,0.17403395109818393
0.14064728222162623,0.0003612586405809942,-0.05433575974203725,0.14941719351854507,-0.05581614857220865,-0.13043312948595764
-0.32206781947871005,-0.23831147809095304,-0.14024580077956833,-0.6260147932753948,-0.41889132050987277,-0.17607445699150354
0.037981213250116205,0.19074414820416621,0.29105490293266206,0.25786061624096546,0.44657839641702274,0.6135112091897585
0.4005812415613248,0.24090303720025136,0.09622290046464219,0.7077044534340318,0.36349929243613743,0.12152485564403279
-0.05114904137318016,-0.08395357980311627,-0.13815080018903544,-0.13112326994592668,-0.26598987023342724,-0.24368846157877944
0.06679042760634002,0.0011834146793427425,0.03770006204357158,0.10168177193526864,0.03408158109043696,-0.011091691708003698
-0.048977071994530566,-0.15248091082743143,-0.11307822096450043,-0.20309472440793402,-0.31875570620123256,-0.29741940323394644
-0.27026725381708716,-0.16038955164653015,-0.04613663581374088,-0.4814992922277404,-0.32644211096413195,-0.07384742088222154
-0.03129252820004416,0.01583934271032718,0.04729685972021475,0.0057572540080400025,0.1143583763168438,0.14267076341517668
0.02299371324474095,0.04245438030997839,0.07557715358658705,0.04227039281136025,0.16369584288796551,0.19294849843655232
0.2502390686282569,0.20889068791689502,0.13494087037676572,0.4901285175448655,0.39528884520826113,0.20134017726906092
0.014986585679549927,-0.07635073382697058,-0.12182268294951067,-0.046043767559154195,-0.20354399324164382,-0.30803338846094164
-0.2197615467783606,-0.1313518357002608,0.012057449594290483,-0.3415137612836543,-0.11949001522635208,0.046340667579479675
0.2821020535367356,0.2326226431781805,0.1918668949231097,0.4866306683875742,0.43793430053503923,0.27031361924259867
-0.005235826149412988,-0.08774910528996722,-0.16955407536543543,-0.09955945226064702,-0.2905895587290297,-0.35685519609582106
-0.17129434253476633,-0.10967685012339838,-0.030924974206656623,-0.2707073083347667,-0.12174331559803203,-0.035748861120058484
0.12861286611130862,0.027398496133216613,0.07090670109524472,0.14023922987340245,0.0343257991356378,-0.012355234260239576
-0.25154347094534796,-0.1777134195817238,-0.1178097120225168,-0.4538843161130657,-0.3736680910370094,-0.27892157695614467
-0.14435420178510389,0.025680201674548278,0.10596945484303705,-0.18532627985651667,0.12840331483760814,0.2846545989321082
0.12566101467254587,0.13084313223068947,0.1276905586290734,0.23834127758782647,0.32790759072479536,0.2735231215208851
0.17368567204463853,0.20525171847077106,0.13153006255380303,0.4506787499115314,0.35482721715295756,0.23936334056797445
0.28307032661666953,0.08342873998357031,-0.0398324191372095,0.45036047999658935,0.03972064138785966,-0.1897382710736073
-0.22338269037174438,-0.26701580053500684,-0.24568673040291983,-0.5628033581928324,-0.5073356715680584,-0.4156298560944098
-0.0742192059029683,-0.023636363627105438,0.10662275390638677,-0.052482314360215165,0.06459191717960842,0.18891058464746519
0.11658248021226716,0.017019013783326785,-0.022559758874999197,0.08382805940940236,-0.03059851496224323,-0.1518173272939886
-0.26999799312928585,-0.15682602365567766,-0.09026524765068603,-0.457673992662262,-0.3291509725235172,-0.07344091438038367
0.12411640756696551,0.1772271118350474,0.217316029263725,0.29122643918539526,0.429525890309457,0.3938905274438078
0.13434158861937742,0.030195612978470683,-0.09103428648655076,0.1757753194377314,-0.026142741943307096,-0.13719260296823235
-0.21907049606778317,-0.12709816604354107,-0.05506419539144508,-0.34778038807236805,-0.23468642370170223,-0.06913864722319954
0.110794443146466,0.11805077335933922,0.10989197306313137,0.23029790551003088,0.2144567566209607,0.2018748860440301
0.1339786575820487,0.10058383407952412,0.05118070454710638,0.21240678461704593,0.1669580452534952,0.035016859070261586
0.19661563108411412,0.05476318204496868,0.0191449392749269,0.3018469073476689,0.0635846818831933,-0.04941479225817094
-0.05321402722439905,-0.13891513108972314,-0.2337039286074245,-0.2302169512390868,-0.44721048655029755,-0.49477519042641166
-0.3055580400746371,-0.18424893173202256,-0.09289625949816471,-0.5460005037852352,-0.30576604045148287,-0.08129025356717903
0.11455562303887562,0.09681350006285978,0.04907942225212604,0.14645663157511873,0.17650046143423118,0.20639855235345198
-0.13089392459808347,-0.10867879323766416,-0.10534468021814117,-0.1975957600858996,-0.1602004433272417,-0.13136738211566626
